"ID" "Name" "PositionCommittee" "AttendanceCommittee" "AttendanceCommittee.prop" "Firstname" "Lastname" "Nationality" "NationalParty" "EPGroup" "NeutralCommittees" "NumberCommittees" "NumberPreviousCommittees" "Incumbent" "CommitteeIncumbent" "LoyaltyEPGroup" "LoyaltyNationalParty" "ParticipationRollCall" "PolicyLoyaltyEPGroup" "PolicyLoyaltyNationalParty" "PolicyParticipationRollCall" "MP" "Minister" "PM" "PolicyMP" "PolicyMinister" "NumberReports_OwnInitiative.prev" "NumberReports" "NumberReports_Codecision" "NumberReports_OwnInitiative" "NumberShadowReports" "Committee" "Year" "Chair" "NumberCommittees.lag" "NeutralCommittees.lag" "AttendanceCommittee.prop.lag" "NumberReports_Codecision.lag" "NumberReports.lag" "NumberShadowReports.lag" "PositionCommittee.lag" "Chair.lag" "NationalPolitics" "PolicyNationalPolitics" "EP" "INI.cum" "NewMember.lag" "NumberReports_Codecision.cum" "Loyalty" "NewMemberState"
28247 "Holger Krahmer" "Member" 23 0.560975609756098 "Holger" "KRAHMER" "Germany" "Freie Demokratische Partei - Die Liberalen" "ALDE" 0 0 0 0 0 91.52 97.76 82.01 93.18 100 84.62 0 0 0 0 0 0 1 1 0 NA "ENVI" 4 0 0 0 0.740740740740741 0 0 NA 2 0 0 0 6 0 0 2 1 0
1927 "Peter Liese" "Member" 29 0.707317073170732 "Peter" "LIESE" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 0 1 1 1 96.77 96.82 81.3 98 98 96.15 0 0 0 0 0 0 2 2 0 NA "ENVI" 4 0 1 0 0.666666666666667 0 0 NA 2 0 0 0 6 0 0 0 2 0
23853 "Aldis Kuskis" "Member" 14 0.341463414634146 "Aldis" "KUSKIS" "Latvia" "Jaunais laiks" "PPE" 0 0 0 0 0 96.59 100 78.36 98.58 100 90.38 1 0 0 1 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.407407407407407 0 1 NA 2 0 1 1 6 1 0 0 2 1
1708 "Marie-Noelle Lienemann" "Member" 13 0.317073170731707 "Marie-Noelle" "LIENEMANN" "France" "Parti socialiste" "S" 0 0 0 1 1 82.38 91.57 76.05 91.26 97.09 66.03 1 1 0 1 0 0 1 1 0 NA "ENVI" 4 0 0 0 0.407407407407407 2 2 NA 2 0 1 1 6 0 0 2 1 0
4501 "Jules Maaten" "Member" 16 0.390243902439024 "Jules" "MAATEN" "Netherlands" "Volkspartij voor Vrijheid en Democratie" "ALDE" 0 0 0 1 1 93.16 98.26 91.36 92.9 96.05 99.36 0 0 0 0 0 1 0 0 0 NA "ENVI" 4 0 0 0 0.814814814814815 0 0 NA 2 0 0 0 6 1 0 1 1 0
23881 "Marios Matsakis" "Member" 22 0.536585365853659 "Marios" "MATSAKIS" "Cyprus" "Dimokratiko Komma" "ALDE" 0 0 0 1 1 92.32 100 99.47 87.82 100 100 1 0 0 1 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.444444444444444 0 0 NA 2 0 1 1 6 1 0 0 0 1
2327 "Linda McAvan" "Member" 29 0.707317073170732 "Linda" "McAVAN" "United Kingdom" "Labour Party" "S" 0 0 0 1 0 89.38 97.7 90.96 98.72 98.72 100 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.703703703703704 0 0 NA 2 0 0 0 6 0 0 0 2 0
28977 "Roberto Musacchio" "Member" 24 0.585365853658537 "Roberto" "MUSACCHIO" "Italy" "Partito della Rifondazione Comunista - Sinistra Europea" "GUE/NGL" 0 0 0 0 0 96.37 99.61 91.1 99.35 100 98.08 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.666666666666667 0 0 NA 2 0 0 0 6 0 0 0 2 0
2062 "Riitta Myller" "Member" 31 0.75609756097561 "Riitta" "MYLLER" "Finland" "Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti" "S" 0 0 0 1 1 95.56 98.08 83.3 95.92 96.48 94.23 1 0 0 1 0 0 1 0 1 NA "ENVI" 4 0 0 0 0.62962962962963 0 0 NA 2 0 1 1 6 1 0 0 1 0
28636 "Peter Olajos" "Member" 23 0.560975609756098 "Peter" "OLAJOS" "Hungary" "Magyar Demokrata Forum" "PPE" 0 0 0 0 0 93.25 100 94.92 95.48 100 99.36 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.592592592592593 0 0 NA 2 0 0 0 6 0 0 0 1 1
38602 "Vladko Todorov Panayotov" "Member" 25 0.609756097560976 "Vladko Todorov" "PANAYOTOV" "Bulgaria" "Movement for Rights and Freedoms" "ALDE" 0 0 0 0 0 97.61 97.12 92.07 96.55 92.86 100 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.111111111111111 0 0 NA 2 0 0 0 6 0 0 0 2 1
28586 "Dimitrios Papadimoulis" "Member" 9 0.219512195121951 "Dimitrios" "PAPADIMOULIS" "Greece" "Synaspismos tis Aristeras ton Kinimaton kai tis Oikologias" "GUE/NGL" 0 0 0 0 0 96.47 100 89.8 98.71 100 99.36 0 0 0 0 0 0 1 1 0 NA "ENVI" 4 0 0 0 0.333333333333333 1 2 NA 2 0 0 0 6 0 0 1 2 0
28370 "Vittorio Prodi" "Member" 37 0.902439024390244 "Vittorio" "PRODI" "Italy" "Uniti nell'Ulivo" "ALDE" 0 0 1 0 0 87.83 87 80.01 58.82 66.33 65.38 0 0 0 0 0 0 1 0 1 NA "ENVI" 4 0 0 0 0.888888888888889 0 0 NA 2 0 0 0 6 0 0 0 0 0
4253 "Frederique Ries" "Member" 19 0.463414634146341 "Frederique" "RIES" "Belgium" "Mouvement Reformateur" "ALDE" 0 0 0 1 1 90.02 99.12 86.73 86.49 100 94.87 0 0 0 0 0 0 1 0 1 NA "ENVI" 4 0 0 0 0.740740740740741 1 2 NA 2 0 0 0 6 2 0 2 0 0
1183 "Dagmar Roth-Behrendt" "Member" 21 0.51219512195122 "Dagmar" "ROTH-BEHRENDT" "Germany" "Sozialdemokratische Partei Deutschlands" "S" 0 0 0 1 1 89.59 92.5 54.72 97.06 97.06 87.18 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.814814814814815 1 1 NA 2 0 0 0 6 0 0 3 2 0
4425 "Guido Sacconi" "Member" 33 0.804878048780488 "Guido" "SACCONI" "Italy" "Uniti nell'Ulivo" "S" 0 0 0 1 1 96.18 87.98 89.72 98.04 91.61 98.08 0 0 0 0 0 1 0 0 0 NA "ENVI" 4 0 0 0 1 2 2 NA 2 0 0 0 6 1 0 4 2 0
33989 "Daciana Octavia Sârbu" "Member" 8 0.195121951219512 "Daciana Octavia" "SARBU" "Romania" "Partidul Social Democrat" "S" 0 0 0 0 0 NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.111111111111111 0 0 NA 2 0 1 0 6 0 0 0 NA 1
4423 "Amalia Sartori" "Member" 7 0.170731707317073 "Amalia" "SARTORI" "Italy" "Forza Italia" "PPE" 1 1 2 1 1 96.32 96.61 76.31 89.68 89.68 80.77 0 0 0 0 0 0 3 3 0 NA "ENVI" 4 0 0 1 0.37037037037037 0 0 NA 2 0 0 0 6 0 0 0 1 0
4242 "Karin Scheele" "Member" 17 0.414634146341463 "Karin" "SCHEELE" "Austria" "Sozialdemokratische Partei Osterreichs" "S" 0 0 0 1 1 NA NA NA NA NA NA 0 0 0 0 0 0 2 2 0 NA "ENVI" 4 0 0 0 0.62962962962963 2 2 NA 2 0 0 0 6 0 0 5 NA 0
28139 "Carl Schlyter" "Member" 27 0.658536585365854 "Carl" "SCHLYTER" "Sweden" "Miljopartiet" "Verts/ALE" 0 0 0 0 0 79.68 100 99.02 96.15 100 100 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.444444444444444 0 0 NA 2 0 0 0 6 0 0 1 2 0
1930 "Horst Schnellhardt" "Member" 25 0.609756097560976 "Horst" "SCHNELLHARDT" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 0 0 1 1 98.13 98.8 85.62 99.32 99.32 94.23 0 0 0 0 0 0 1 1 0 NA "ENVI" 4 0 0 0 0.555555555555556 1 1 NA 2 0 0 0 6 0 0 1 2 0
28252 "Richard Seeber" "Member" 37 0.902439024390244 "Richard" "SEEBER" "Austria" "Osterreichische Volkspartei - Liste Ursula Stenzel" "PPE" 1 0 0 0 0 92.76 97.81 91.59 88.39 98.71 99.36 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 1 0.62962962962963 1 1 NA 2 0 0 0 6 0 0 2 0 0
28299 "Boguslaw Andrzej Sonik" "Member" 22 0.536585365853659 "Boguslaw" "SONIK" "Poland" "Platforma Obywatelska" "PPE" 0 0 0 0 0 92.68 95.55 91.18 88.74 90.07 96.79 0 0 0 0 0 0 1 0 0 NA "ENVI" 4 0 0 0 0.740740740740741 0 0 NA 2 0 0 0 6 0 0 0 0 1
1970 "Maria Sornosa Martínez" "Member" 29 0.707317073170732 "Maria" "SORNOSA MARTINEZ" "Spain" "Partido Socialista Obrero Espanol" "S" 0 0 0 1 1 95.37 97.71 66.3 99.07 98.13 68.59 0 0 0 0 0 1 0 0 0 NA "ENVI" 4 0 0 0 0.592592592592593 2 2 NA 2 0 0 0 6 1 0 2 2 0
34005 "Radu Tirle" "Member" 5 0.121951219512195 "Radu" "TIRLE" "Romania" "Partidul Democrat" "PPE" 1 1 1 0 0 NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 1 0.111111111111111 0 0 NA 2 0 1 0 6 0 0 0 NA 1
2182 "Antonios Trakatellis" "Member" 26 0.634146341463415 "Antonios" "TRAKATELLIS" "Greece" "Nea Dimokratia" "PPE" 0 0 0 1 1 90.9 98.62 93.5 85.26 100 100 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.777777777777778 1 1 NA 2 0 0 0 6 0 0 3 0 0
28581 "Evangelia Tzampazi" "Member" 18 0.439024390243902 "Evangelia" "TZAMPAZI" "Greece" "Panellinio Socialistiko Kinima" "S" 0 0 0 0 0 92.37 99.19 71.77 99.22 100 82.69 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.703703703703704 0 0 NA 2 0 0 0 6 0 0 0 2 0
28221 "Thomas Ulmer" "Member" 36 0.878048780487805 "Thomas" "ULMER" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 0 0 0 0 96.13 96.56 94.43 85.06 85.06 98.72 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.962962962962963 1 1 NA 2 0 0 0 6 0 0 1 0 0
28439 "Marcello Vernola" "Member" 13 0.317073170731707 "Marcello" "VERNOLA" "Italy" "Forza Italia" "PPE" 0 1 0 0 0 94.98 94.67 59.44 98.94 98.94 60.26 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.555555555555556 0 0 NA 2 0 0 0 6 0 0 0 2 0
28227 "Anja Weisgerber" "Member" 28 0.682926829268293 "Anja" "WEISGERBER" "Germany" "Christlich-Soziale Union in Bayern e.V." "PPE" 0 0 0 0 0 97.02 97.84 92.7 95.51 95.51 100 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.888888888888889 0 0 NA 2 0 0 0 6 0 0 0 1 0
28130 "Asa Westlund" "Member" 11 0.268292682926829 "Asa" "WESTLUND" "Sweden" "Arbetarepartiet- Socialdemokraterna" "S" 0 0 0 0 0 90.68 99.69 85 88.67 100 96.15 0 0 0 0 0 0 3 3 0 NA "ENVI" 4 0 0 0 0.555555555555556 2 2 NA 2 0 0 0 6 0 0 2 0 0
4276 "Anders Wijkman" "Member" 24 0.585365853658537 "Anders" "WIJKMAN" "Sweden" "Kristdemokraterna" "PPE" 0 0 0 1 1 68.91 100 60.28 51.28 100 50 1 0 0 NA 0 1 0 0 0 NA "ENVI" 4 0 0 0 0.555555555555556 0 0 NA 2 0 1 NA 6 2 0 0 0 0
35743 "Glenis Willmott" "Member" 33 0.804878048780488 "Glenis" "WILLMOTT" "United Kingdom" "Labour Party" "S" 0 0 1 0 0 89.86 99.58 93.93 100 100 100 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.518518518518518 0 0 NA 2 0 0 0 6 0 0 0 3 0
28363 "Alfonso Andria" "Substitute" 5 0.121951219512195 "Alfonso" "ANDRIA" "Italy" "Uniti nell'Ulivo" "ALDE" 1 1 1 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 1 0.296296296296296 0 0 NA 3 0 0 0 6 0 0 0 NA 0
28161 "Margrete Auken" "Member" 23 0.560975609756098 "Margrete" "AUKEN" "Denmark" "Socialistisk Folkeparti" "Verts/ALE" 1 1 2 0 0 94.78 100 80.19 100 100 82.69 1 0 0 NA 0 0 0 0 0 NA "ENVI" 4 0 2 1 0.555555555555556 0 0 NA 2 0 1 NA 6 2 0 0 3 0
28292 "Inés Ayala Sender" "Substitute" 16 0.390243902439024 "Ines" "AYALA SENDER" "Spain" "Partido Socialista Obrero Espanol" "S" 2 1 1 0 0 96.89 99.8 87.22 99.22 100 82.69 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0 0 0 0 0 0 0 0 6 1 0 0 2 0
4319 "Maria del Pilar Ayuso Gonzalez" "Member" 32 0.780487804878049 "Pilar" "AYUSO" "Spain" "Partido Popular" "PPE" 0 0 2 1 1 95.6 99.13 82.01 98.36 99.18 78.21 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0.666666666666667 0 0 NA 2 0 0 0 6 0 0 0 2 0
34174 "Iles Braghetto" "Substitute" 17 0.414634146341463 "Iles" "BRAGHETTO" "Italy" "Unione dei Democratici cristiani e dei Democratici di Centro" "PPE" 1 1 1 0 0 96.29 100 92.34 100 100 99.36 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 2 0.333333333333333 0 0 NA 3 0 0 0 6 0 0 0 3 0
4504 "Kathalijne Maria Buitenweg" "Substitute" 16 0.390243902439024 "Kathalijne Maria" "BUITENWEG" "Netherlands" "GroenLinks" "Verts/ALE" 0 1 1 1 0 96.78 100 71.82 93.65 100 80.77 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.111111111111111 0 0 NA 3 0 0 0 6 0 0 0 1 0
39720 "Nicodim Bulzesc" "Substitute" 12 0.292682926829268 "Nicodim" "BULZESC" "Romania" "Partidul Democrat" "PPE" 0 1 0 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 NA 1
4535 "Philip Bushill-Matthews" "Substitute" 20 0.48780487804878 "Philip" "BUSHILL-MATTHEWS" "United Kingdom" "Conservative and Unionist Party" "PPE" 0 1 1 1 1 72.05 98.76 93.81 81.76 100 94.87 0 0 0 0 0 1 0 0 0 NA "ENVI" 4 0 1 0 0.481481481481481 0 0 NA 3 0 0 0 6 2 0 0 0 0
4442 "Niels Busk" "Substitute" 4 0.0975609756097561 "Niels" "BUSK" "Denmark" "Venstre, Danmarks Liberale Parti" "ALDE" 1 1 1 1 1 94.38 98.07 85.75 96.77 99.35 99.36 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 1 0.111111111111111 0 0 NA 3 0 0 0 6 0 0 0 2 0
28269 "Jerzy Buzek" "Substitute" 7 0.170731707317073 "Jerzy" "BUZEK" "Poland" "Platforma Obywatelska" "PPE" 0 1 1 0 0 92.86 95.5 82.32 94.85 96.32 87.18 1 0 1 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.0740740740740741 0 0 NA 3 0 1 0 6 0 0 0 1 1
36748 "Antonio De Blasio" "Substitute" 7 0.170731707317073 "Antonio" "DE BLASIO" "Hungary" "Fidesz-Magyar Polgari Szovetseg" "PPE" 1 1 1 0 0 96.46 97.61 92.81 91.61 92.26 99.36 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 1 0.148148148148148 0 0 NA 3 0 0 0 6 0 0 0 1 1
28511 "Bairbre de Brun" "Substitute" 12 0.292682926829268 "Bairbre" "de BRUN" "United Kingdom" "Sinn Fein" "GUE/NGL" 0 1 1 0 0 90.58 100 79.21 93.23 100 85.26 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.259259259259259 0 0 NA 3 0 0 0 6 0 0 0 1 0
28126 "Christofer Fjellner" "Substitute" 11 0.268292682926829 "Christofer" "FJELLNER" "Sweden" "Moderata Samlingspartiet" "PPE" 1 1 1 0 0 79.31 99.55 89.72 74.51 100 98.08 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 1 0.407407407407407 0 0 NA 3 0 0 0 6 0 0 0 0 0
4254 "Monica Frassoni" "Substitute" 4 0.0975609756097561 "Monica" "FRASSONI" "Italy" "Federazione dei Verdi" "Verts/ALE" 0 1 1 1 0 95.21 100 80.85 93.79 100 92.95 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.037037037037037 0 0 NA 3 0 0 0 6 0 0 0 1 0
28403 "Duarte Freitas" "Substitute" 5 0.121951219512195 "Duarte" "FREITAS" "Portugal" "Coligacao Forca Portugal (PPD/PSD.CDS-PP)" "PPE" 1 1 1 0 0 95.31 98.22 80.68 95.92 96.6 94.23 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 1 0.037037037037037 0 0 NA 3 0 0 0 6 0 0 0 1 0
26833 "Milan Gala" "Substitute" 26 0.634146341463415 "Milan" "GALA" "Slovakia" "Slovenska demokraticka a krestanska unia" "PPE" 0 1 2 1 0 96.85 99.09 94.75 98.08 99.36 100 1 0 0 1 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.925925925925926 0 0 NA 3 0 1 1 6 0 0 0 2 1
28379 "Adam Gierek" "Substitute" 3 0.0731707317073171 "Adam" "GIEREK" "Poland" "Unia Pracy" "S" 0 1 1 0 0 89.38 100 90.96 84.31 100 98.08 1 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0 0 0 0 0 0 1 0 6 0 0 0 0 1
28570 "Ioannis Gklavakis" "Substitute" 7 0.170731707317073 "Ioannis" "GKLAVAKIS" "Greece" "Nea Dimokratia" "PPE" 1 1 1 0 0 91.63 97.92 85.62 84.31 98.04 98.08 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 1 0.037037037037037 0 0 NA 3 0 0 0 6 0 0 0 0 0
23717 "Genowefa Grabowska" "Substitute" 14 0.341463414634146 "Genowefa" "GRABOWSKA" "Poland" "Socjaldemokracja Polska" "S" 0 1 1 1 0 94.06 100 92.92 90.85 100 98.08 1 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.259259259259259 0 0 NA 3 0 1 0 6 0 0 0 1 1
28194 "Ambroise Guellec" "Substitute" 4 0.0975609756097561 "Ambroise" "GUELLEC" "France" "Union pour un Mouvement Populaire" "PPE" 0 1 1 0 0 92.71 97.35 82.46 86.96 98.55 88.46 1 0 0 1 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.259259259259259 0 0 NA 3 0 1 1 6 0 0 0 0 0
28974 "Umberto Guidoni" "Substitute" 5 0.121951219512195 "Umberto" "GUIDONI" "Italy" "Partito dei Comunisti Italiani" "GUE/NGL" 1 1 1 0 0 95.77 100 74.76 100 100 95.51 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 1 0.148148148148148 0 0 NA 3 0 0 0 6 0 0 0 3 0
28233 "Rebecca Harms" "Substitute" 9 0.219512195121951 "Rebecca" "HARMS" "Germany" "Bundnis 90/Die Grunen" "Verts/ALE" 0 1 1 0 0 97.1 98.39 85.98 98.26 98.26 73.72 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.185185185185185 0 0 NA 3 0 0 0 6 0 0 0 2 0
1914 "Jutta D. Haug" "Substitute" 15 0.365853658536585 "Jutta" "HAUG" "Germany" "Sozialdemokratische Partei Deutschlands" "S" 0 1 1 1 1 94.3 95.93 89.89 96.13 96.13 99.36 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.296296296296296 0 0 NA 3 0 0 0 6 0 0 0 2 0
29019 "Erna Hennicot-Schoepges" "Substitute" 21 0.51219512195122 "Erna" "HENNICOT-SCHOEPGES" "Luxembourg" "Parti chretien social" "PPE" 0 1 2 0 0 94.24 95.56 86.64 87.16 88.97 94.87 1 1 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.62962962962963 0 0 NA 3 0 1 0 6 0 0 0 0 0
22418 "Esther Herranz Garcia" "Substitute" 2 0.0487804878048781 "Esther" "HERRANZ GARCIA" "Spain" "Partido Popular" "PPE" 1 1 2 1 0 95.28 98.57 90.56 95.21 95.89 93.59 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 1 0
1222 "Karsten Friedrich Hoppenstedt" "Substitute" 22 0.536585365853659 "Karsten Friedrich" "HOPPENSTEDT" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 1 1 0 0 97.17 97.56 80.23 100 100 82.05 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.37037037037037 0 0 NA 3 0 0 0 6 0 0 0 3 0
1904 "Karin Jons" "Substitute" 4 0.0975609756097561 "Karin" "JONS" "Germany" "Sozialdemokratische Partei Deutschlands" "S" 0 1 1 1 1 96.63 97.5 85.75 100 100 92.95 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.111111111111111 0 0 NA 3 0 0 0 6 0 0 2 3 0
28576 "Stavros Lambrinidis" "Substitute" 3 0.0731707317073171 "Stavros" "LAMBRINIDIS" "Greece" "Panellinio Socialistiko Kinima" "S" 0 1 2 0 0 92.74 99.55 88.33 99.29 100 90.38 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 2 0
28209 "Anne Laperrouze" "Substitute" 5 0.121951219512195 "Anne" "LAPERROUZE" "France" "Union pour la democratie francaise" "ALDE" 0 2 1 0 0 86.12 98.64 82.55 93.94 100 84.62 0 0 0 0 0 0 1 1 0 NA "ENVI" 4 0 1 0 0.111111111111111 1 1 NA 3 0 0 0 6 0 0 1 1 0
39762 "Johannes Lebech" "Substitute" 22 0.536585365853659 "Johannes" "LEBECH" "Denmark" "Det Radikale Venstre" "ALDE" 0 1 0 0 0 NA NA NA NA NA NA 0 1 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0 0 0 0 0 0 1 0 6 0 0 0 NA 0
28182 "Kartika Tamara Liotard" "Substitute" 13 0.317073170731707 "Kartika Tamara" "LIOTARD" "Netherlands" "Socialistische Partij" "GUE/NGL" 0 1 2 0 0 85.22 100 74.89 97.37 100 97.44 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 2 0 0.444444444444444 0 1 NA 3 0 0 0 6 1 0 0 2 0
4524 "Caroline Lucas" "Substitute" 12 0.292682926829268 "Caroline" "LUCAS" "United Kingdom" "Green Party" "Verts/ALE" 0 1 1 1 1 91.93 100 86.6 99.29 100 90.38 0 0 0 0 0 1 0 0 0 NA "ENVI" 4 0 1 0 0.296296296296296 0 0 NA 3 0 0 0 6 2 0 0 2 0
1403 "David Martin" "Substitute" 7 0.170731707317073 "David" "MARTIN" "United Kingdom" "Labour Party" "S" 1 1 1 1 0 90.54 97.84 90.87 97.89 97.89 91.03 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 2 0.111111111111111 0 0 NA 3 0 0 0 6 0 0 0 2 0
23704 "Jiri Mastalka" "Substitute" 3 0.0731707317073171 "Jiri" "MASTALKA" "Czech Republic" "Komunisticka strana Cech a Moravy" "GUE/NGL" 0 1 1 1 0 94.25 97.32 83.84 99.3 99.3 91.03 1 0 0 1 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.333333333333333 0 0 NA 3 0 1 1 6 1 0 0 2 1
28178 "Miroslav Mikolasik " "Substitute" 22 0.536585365853659 "Miroslav" "MIKOLASIK" "Slovakia" "Krestanskodemokraticke hnutie" "PPE" 0 1 1 0 0 96.55 99.05 89.09 98 100 96.15 1 0 0 1 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.666666666666667 1 1 NA 3 0 1 1 6 0 0 1 2 1
2171 "Eluned Morgan" "Substitute" 2 0.0487804878048781 "Eluned" "MORGAN" "United Kingdom" "Labour Party" "S" 1 1 1 1 1 91.71 97.93 62.29 100 100 60.26 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 3 0
1920 "Hartmut Nassauer" "Substitute" 6 0.146341463414634 "Hartmut" "NASSAUER" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 1 2 1 0 97.14 97.78 90.16 92.86 92.86 98.72 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 2 0 0.111111111111111 0 0 NA 3 0 0 0 6 0 0 0 1 0
28279 "Justas Vincas Paleckis" "Substitute" 11 0.268292682926829 "Justas Vincas" "PALECKIS" "Lithuania" "Lietuvos socialdemokratu partija" "S" 0 1 1 0 0 96.7 100 67.5 95.24 100 67.31 1 1 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.148148148148148 0 0 NA 3 0 1 0 6 0 0 0 1 1
23693 "Alojz Peterle" "Substitute" 25 0.609756097560976 "Alojz" "PETERLE" "Slovenia" "Nova Slovenija" "PPE" 0 1 1 1 0 98.6 100 66.79 98.99 100 63.46 1 1 1 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.333333333333333 0 0 NA 3 0 1 0 6 0 0 0 2 1
4282 "Renate Sommer" "Substitute" 9 0.219512195121951 "Renate" "SOMMER" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 1 1 1 1 97.38 97.93 88.38 97.99 97.99 95.51 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.444444444444444 0 0 NA 3 0 0 0 6 0 0 2 2 0
4751 "Bart Staes" "Substitute" 15 0.365853658536585 "Bart" "STAES" "Belgium" "Groen" "Verts/ALE" 1 0 0 1 1 96.28 100 95.68 91.61 100 99.36 0 0 0 0 0 0 1 1 0 NA "ENVI" 4 0 0 1 0.222222222222222 0 0 NA 3 0 0 0 6 0 0 0 1 0
2037 "Robert William Sturdy" "Substitute" 5 0.121951219512195 "Robert" "STURDY" "United Kingdom" "Conservative and Unionist Party" "PPE" 0 1 1 1 1 72.69 97.68 73.2 92.42 100 84.62 0 0 0 0 0 0 1 1 0 NA "ENVI" 4 0 1 0 0.111111111111111 0 0 NA 3 0 0 0 6 0 0 1 1 0
28980 "Andres Tarand" "Substitute" 8 0.195121951219512 "Andres" "TARAND" "Estonia" "Sotsiaaldemokraatlik Erakond" "S" 0 1 1 0 0 94.5 98.76 90.61 98.03 98.68 97.44 1 1 1 0 1 0 0 0 0 NA "ENVI" 4 0 1 0 0.37037037037037 0 0 NA 3 0 1 1 6 0 0 0 2 1
4432 "Claude Turmes" "Substitute" 10 0.24390243902439 "Claude" "TURMES" "Luxembourg" "Les Verts" "Verts/ALE" 0 1 1 1 0 97.77 100 85.75 97.9 100 91.67 0 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 1 0 0.0740740740740741 0 0 NA 3 0 0 0 6 0 0 0 2 0
36394 "Donato Tommaso Veraldi" "Substitute" 3 0.0731707317073171 "Donato Tommaso" "VERALDI" "Italy" "Uniti nell'Ulivo" "ALDE" 0 1 2 0 0 89.4 91.45 86.91 86.36 80.69 98.72 1 0 0 0 0 0 0 0 0 NA "ENVI" 4 0 0 0 0 0 0 0 0 0 1 0 6 0 0 0 0 0
